price,make,model,mileage_km,registration_date,body_type,transmission,primary_fuel
12980.0,Honda,Civic,98407.0,2015-07-01,Sedan,Manual,Regular/Benzine E10 91
1799.0,Ford,Fiesta,229869.0,2006-09-01,Hatchback,Manual,Regular/Benzine 91
52800.0,Porsche,997,50169.0,2005-11-01,Coupe,Automatic,Regular/Benzine 91
143900.0,Mercedes-Benz,G 450,17800.0,2024-09-01,SUV,Automatic,Diesel
19500.0,BMW,X1,119253.0,2015-12-01,SUV,Automatic,Diesel
102950.0,Audi,Q8,1143.0,2025-07-01,SUV,Automatic,Super 95
53690.0,Mercedes-Benz,GLC 200,9900.0,2025-09-01,SUV,Automatic,Super E10 95
43290.0,Mercedes-Benz,GLB 200,10600.0,2025-01-01,SUV,Automatic,Diesel
41999.0,BMW,X1,19999.0,2025-02-01,SUV,Automatic,Super E10 95
76499.0,Porsche,Panamera,82400.0,2019-01-01,Sedan,Automatic,Regular/Benzine 91
10900.0,smart,forTwo,12540.0,2020-07-01,Sedan,Automatic,Electricity
26270.0,Volvo,S60,50503.0,2020-02-01,Sedan,Automatic,Regular/Benzine 91
29990.0,Alfa Romeo,Tonale,50644.0,2023-10-01,SUV,Automatic,Super 95
29990.0,BYD,Atto 3,6661.0,2025-05-01,Sedan,Automatic,Electricity
26700.0,Porsche,996,100700.0,2000-07-01,Coupe,Automatic,Regular/Benzine 91
31880.0,BMW,640,80000.0,2018-05-01,Sedan,Automatic,Regular/Benzine 91
55880.0,Porsche,996,101696.0,2004-01-01,Coupe,Manual,Super E10 95
27800.0,Alfa Romeo,Tonale,41000.0,2024-01-01,SUV,Semi-automatic,Diesel
67690.0,Mercedes-Benz,GLC 220,9900.0,2025-07-01,Coupe,Automatic,Diesel
61780.0,Audi,Q7,24300.0,2025-01-01,SUV,Automatic,Diesel
17990.0,BMW,116,71000.0,2021-11-01,Sedan,Manual,Diesel
19999.0,Porsche,Macan,212574.0,2014-05-01,SUV,Automatic,Diesel
26900.0,BMW,530,89000.0,2019-05-01,Sedan,Automatic,Super 95
119950.0,Mercedes-Benz,GLC 63 AMG,18889.0,2024-04-01,SUV,Automatic,Super 95
35890.0,BMW,M5,186000.0,2014-06-01,Sedan,Automatic,Regular/Benzine 91
50080.0,Mercedes-Benz,GLB 200,9900.0,2025-06-01,SUV,Automatic,Super E10 95
114900.0,Porsche,Cayenne,9050.0,2024-06-01,SUV,Automatic,Super Plus 98
34499.0,BMW,550,100000.0,2017-06-01,Sedan,Automatic,Regular/Benzine 91
4900.0,BMW,X3,121600.0,2005-12-01,SUV,Manual,Diesel
11900.0,Alfa Romeo,Giulietta,127000.0,2018-09-01,Sedan,Manual,Diesel
73584.0,BMW,M4,32795.0,2023-04-01,Coupe,Automatic,Super 95
42950.0,BMW,X3,84617.0,2022-08-01,SUV,Automatic,Super 95
19500.0,Porsche,Cayenne,214000.0,2013-11-01,SUV,Automatic,Diesel
28450.0,Porsche,Panamera,210379.0,2014-09-01,Hatchback,Automatic,Diesel
13990.0,Honda,Jazz,44500.0,2015-12-01,Sedan,Automatic,Super 95
56700.0,Mercedes-Benz,GLB 220,9000.0,2025-06-01,SUV,Automatic,Diesel
39990.0,Audi,A6,42705.0,2020-10-01,Sedan,Automatic,Super 95
81900.0,Audi,Q5,150.0,2025-08-01,SUV,Automatic,Diesel
33900.0,Audi,Q5,110000.0,2020-09-01,SUV,Automatic,Diesel
32490.0,Audi,A6,82931.0,2020-10-01,Sedan,Automatic,Diesel
35900.0,BMW,M6,106000.0,2014-03-01,Coupe,Automatic,Super 95
17929.0,Suzuki,Swift,15.0,2024-12-01,Hatchback,Manual,Super 95
25995.0,Dongfeng,Box,5.0,2025-02-01,Hatchback,Automatic,Electricity
37900.0,Porsche,Macan,109716.0,2014-07-01,SUV,Automatic,Super Plus E10 98
22790.0,Audi,A1,39000.0,2020-10-01,Sedan,Automatic,Super 95
159581.0,BMW,i7,1.0,2025-01-01,Sedan,Automatic,Electricity
279992.0,Porsche,992,29897.0,2023-10-01,Coupe,Automatic,Super 95
33630.0,BMW,140,66004.0,2018-08-01,Sedan,Automatic,Regular/Benzine 91
39199.0,Audi,RS Q3,107334.0,2020-09-01,SUV,Automatic,Regular/Benzine 91
121748.0,Mercedes-Benz,GLE 53 AMG,8050.0,2025-10-01,Coupe,Automatic,Regular/Benzine 91
21950.0,Audi,e-tron,208225.0,2020-10-01,SUV,Automatic,Electricity
37990.0,BMW,X5,102000.0,2018-02-01,SUV,Automatic,Diesel
7000.0,SsangYong,Rexton,203000.0,2015-11-01,SUV,Manual,Diesel
137940.0,Porsche,Panamera,7000.0,2024-11-01,Sedan,Automatic,Super 95
115369.0,Mercedes-Benz,GLE 53 AMG,5000.0,2025-09-01,Coupe,Automatic,Super 95
2499.0,BMW,318,229000.0,2000-04-01,Sedan,Manual,Super 95
119900.0,Porsche,911,11800.0,2018-08-01,Coupe,Automatic,Regular/Benzine 91
32980.0,BMW,440,139687.0,2020-08-01,Coupe,Automatic,Regular/Benzine E10 91
104950.0,BMW,i7,23704.0,2023-11-01,Sedan,Automatic,Electricity
31890.0,Mercedes-Benz,A 200,4327.0,2025-03-01,Sedan,Automatic,Regular/Benzine 91
37900.0,BMW,X5,196000.0,2020-01-01,SUV,Automatic,Diesel
27799.0,Volvo,XC40,42000.0,2019-06-01,SUV,Automatic,Regular/Benzine 91
46500.0,Mercedes-Benz,GLA 200,3200.0,2025-05-01,SUV,Automatic,Regular/Benzine 91
20899.0,BMW,X1,65543.0,2021-11-01,SUV,Automatic,Super 95
25200.0,Audi,A4,55000.0,2020-02-01,Sedan,Manual,Super 95
23400.0,BYD,Atto 3,18722.0,2023-05-01,SUV,Automatic,Electricity
62400.0,BMW,X5,75335.0,2022-05-01,SUV,Automatic,Super 95
61900.0,Porsche,Cayenne,83427.0,2021-11-01,SUV,Automatic,Regular/Benzine 91
38690.0,Mercedes-Benz,A 200,9900.0,2025-06-01,Sedan,Automatic,Super E10 95
23999.0,Porsche,Cayenne,302000.0,2015-05-01,SUV,Automatic,Regular/Benzine 91
19700.0,BMW,320,239000.0,2019-02-01,Sedan,Automatic,Diesel
20950.0,BMW,420,79000.0,2018-04-01,Coupe,Automatic,Diesel
21490.0,BMW,X4,100000.0,2015-07-01,SUV,Automatic,Regular/Benzine 91
367911.0,Porsche,992,150.0,2025-03-01,Coupe,Automatic,Super Plus E10 98
26990.0,BMW,X4,138000.0,2016-09-01,SUV,Automatic,Diesel
24900.0,BMW,420,54000.0,2019-01-01,Coupe,Automatic,Regular/Benzine 91
27900.0,Suzuki,SX4 S-Cross,1500.0,2024-12-01,SUV,Manual,Super 95
32950.0,Mercedes-Benz,A 180,9900.0,2025-06-01,Sedan,Automatic,Super E10 95
33990.0,Mercedes-Benz,A 200,3117.0,2025-03-01,Sedan,Automatic,Diesel
51887.0,Mercedes-Benz,EQA 250,15.0,2025-01-01,SUV,Automatic,Electricity
49890.0,BMW,X3,49695.0,2022-06-01,SUV,Automatic,Diesel
21490.0,BMW,216,42566.0,2021-03-01,Sedan,Automatic,Diesel
124900.0,Porsche,Cayenne,22203.0,2024-01-01,SUV,Automatic,Super Plus E10 98
29990.0,BMW,X1,52292.0,2020-12-01,SUV,Automatic,Regular/Benzine 91
63750.0,BMW,745,27850.0,2021-02-01,Sedan,Automatic,Super E10 95
31900.0,BMW,730,169000.0,2017-06-01,Sedan,Automatic,Diesel
84990.0,Porsche,Macan,9900.0,2025-07-01,SUV,Automatic,Electricity
68890.0,Audi,Q5,1650.0,2025-07-01,SUV,Automatic,Diesel
61880.0,Audi,S3,1899.0,2025-07-01,Sedan,Automatic,Super 95
24990.0,BMW,750,213000.0,2017-09-01,Sedan,Automatic,Diesel
35500.0,BMW,X4,89387.0,2020-05-01,SUV,Automatic,Diesel
63450.0,Mercedes-Benz,E 200,3990.0,2025-05-01,Sedan,Automatic,Regular/Benzine 91
24999.0,BMW,X2,54955.0,2018-06-01,SUV,Automatic,Regular/Benzine 91
30950.0,BMW,340,84986.0,2018-02-01,Sedan,Automatic,Super 95
69930.0,Audi,RS3,4952.0,2025-01-01,Sedan,Automatic,Super 95
22990.0,Porsche,Panamera,146500.0,2010-12-01,Sedan,Automatic,Regular/Benzine 91
22800.0,BMW,X1,125000.0,2022-09-01,SUV,Automatic,Diesel
57980.0,Mercedes-Benz,GLC 200,9900.0,2025-03-01,SUV,Automatic,Diesel
26640.0,Suzuki,Vitara,7.0,2025-08-01,SUV,Automatic,Regular/Benzine E10 91
20950.0,BMW,520,106502.0,2018-10-01,Sedan,Automatic,Regular/Benzine 91
11500.0,Suzuki,Ignis,67500.0,2021-09-01,Sedan,Manual,Regular/Benzine 91
39060.0,Audi,SQ5,101380.0,2020-11-01,SUV,Automatic,Diesel
37490.0,Mercedes-Benz,A 200,18590.0,2025-03-01,Sedan,Automatic,Super E10 95
6999.0,Porsche,Cayenne,230000.0,2005-02-01,SUV,Automatic,Regular/Benzine 91
48900.0,Mercedes-Benz,C 220,9900.0,2025-10-01,Sedan,Automatic,Diesel
19949.0,BMW,118,72600.0,2022-02-01,Sedan,Automatic,Super 95
84292.0,Audi,SQ5,10.0,2025-10-01,SUV,Automatic,Super 95
145900.0,Porsche,Taycan,10900.0,2025-09-01,Sedan,Automatic,Electricity
21945.0,Volvo,S90,151859.0,2016-07-01,Sedan,Automatic,Diesel
45990.0,Porsche,Cayenne,200000.0,2019-03-01,SUV,Automatic,Super 95
69890.0,Audi,Q5,5000.0,2025-09-01,SUV,Automatic,Super 95
29950.0,Audi,e-tron,59000.0,2020-10-01,SUV,Automatic,Electricity
32500.0,Alfa Romeo,Stelvio,65000.0,2021-03-01,SUV,Automatic,Diesel
14990.0,BMW,X1,64560.0,2019-03-01,SUV,Manual,Diesel
119900.0,Mercedes-Benz,S 580,14500.0,2024-03-01,Sedan,Automatic,Regular/Benzine 91
13999.0,Honda,CR-V,139100.0,2014-07-01,SUV,Manual,Regular/Benzine 91
62900.0,Mercedes-Benz,GLC 220,11242.0,2025-03-01,SUV,Automatic,Electricity
48980.0,BMW,X4,12890.0,2024-12-01,SUV,Automatic,Super E10 95
53840.0,Mercedes-Benz,EQA 250,1.0,2025-01-01,SUV,Automatic,Electricity
41000.0,BMW,X3,85000.0,2022-05-01,SUV,Automatic,Diesel
71950.0,Porsche,Macan,54800.0,2022-12-01,SUV,Automatic,Regular/Benzine 91
16890.0,BMW,760,174963.0,2004-03-01,Sedan,Automatic,Regular/Benzine 91
24990.0,Suzuki,S-Cross,100.0,2024-12-01,SUV,Automatic,Regular/Benzine 91
61900.0,BMW,M3,131091.0,2022-03-01,Sedan,Automatic,Regular/Benzine 91
53000.0,BMW,M2,45000.0,2018-10-01,Coupe,Semi-automatic,Super Plus 98
4490.0,Alfa Romeo,MiTo,147190.0,2012-06-01,Hatchback,Manual,Regular/Benzine 91
56450.0,Mercedes-Benz,CLE 200,9900.0,2025-04-01,Coupe,Automatic,Super E10 95
35900.0,BMW,140,59000.0,2019-05-01,Sedan,Automatic,Regular/Benzine 91
11899.0,Alfa Romeo,Giulietta,81728.0,2018-04-01,Sedan,Manual,Diesel
43990.0,Audi,A6,25830.0,2020-08-01,Sedan,Automatic,Electricity
29999.0,BMW,X4,137932.0,2018-02-01,SUV,Automatic,Diesel
46498.0,Mercedes-Benz,GLA 180,3000.0,2025-08-01,SUV,Automatic,Regular/Benzine 91
184331.0,Mercedes-Benz,GLC 63 AMG,3050.0,2024-12-01,SUV,Automatic,Regular/Benzine 91
1999.0,Suzuki,Splash,149000.0,2009-02-01,Hatchback,Manual,Regular/Benzine 91
89700.0,Audi,Q7,300.0,2025-01-01,SUV,Automatic,Diesel
34794.0,BMW,X1,18838.0,2022-06-01,SUV,Automatic,Super 95
29890.0,Mercedes-Benz,A 200,15433.0,2025-01-01,Sedan,Automatic,Super E10 95
30000.0,Alfa Romeo,Stelvio,53000.0,2020-06-01,SUV,Automatic,Diesel
85000.0,Audi,Q8,2850.0,2025-01-01,SUV,Automatic,Diesel
61990.0,Mercedes-Benz,GLC 220,9900.0,2025-10-01,Coupe,Automatic,Diesel
32900.0,BMW,530,107000.0,2020-08-01,Sedan,Automatic,Super E10 95
28900.0,Alfa Romeo,Stelvio,50000.0,2021-04-01,SUV,Automatic,Diesel
19950.0,BMW,X1,74993.0,2018-12-01,SUV,Automatic,Super 95
19500.0,BMW,i3,68000.0,2022-04-01,Sedan,Automatic,Electricity
28500.0,Porsche,Macan,219000.0,2015-10-01,SUV,Automatic,Diesel
104750.0,Porsche,Macan,15000.0,2024-12-01,SUV,Automatic,Electricity
51450.0,BMW,440,66351.0,2021-01-01,Coupe,Automatic,Super 95
44335.0,BMW,X3 M,19997.0,2021-09-01,SUV,Automatic,Regular/Benzine 91
33890.0,Mercedes-Benz,A 180,12442.0,2025-02-01,Sedan,Automatic,Super E10 95
10500.0,Volvo,V40,149988.0,2017-02-01,Sedan,Manual,Diesel
80900.0,Hyundai,IONIQ 9,1.0,2025-01-01,SUV,Automatic,Electricity
37970.0,Mercedes-Benz,B 200,18000.0,2025-08-01,Sedan,Automatic,Super 95
47600.0,Mercedes-Benz,GLB 200,9900.0,2025-06-01,SUV,Automatic,Super E10 95
139950.0,Porsche,991,13574.0,2015-01-01,Coupe,Automatic,Super 95
16780.0,Suzuki,Swift,48.0,2025-02-01,Hatchback,Automatic,Regular/Benzine 91
47999.0,Porsche,Panamera,131000.0,2018-04-01,Sedan,Automatic,Regular/Benzine 91
129900.0,Porsche,991,14800.0,2019-02-01,Coupe,Automatic,Regular/Benzine 91
101950.0,Mercedes-Benz,GLE 450,9900.0,2025-05-01,SUV,Automatic,Diesel
67590.0,Audi,RS3,5000.0,2025-04-01,Sedan,Automatic,Super 95
25410.0,BMW,228,63807.0,2015-06-01,Coupe,Automatic,Regular/Benzine 91
20950.0,Audi,A1,38644.0,2020-12-01,Sedan,Manual,Super 95
21500.0,Suzuki,Jimny,63000.0,2018-06-01,SUV,Manual,Regular/Benzine 91
35650.0,Mercedes-Benz,CLA 180,9900.0,2025-10-01,Coupe,Automatic,Super E10 95
30800.0,BMW,118,50000.0,2022-05-01,Sedan,Automatic,Diesel
96900.0,Porsche,Cayenne,41000.0,2023-04-01,SUV,Automatic,Electricity
160990.0,Mercedes-Benz,G 450,4879.0,2024-07-01,SUV,Automatic,Diesel
10900.0,Volkswagen,Tiguan,97308.0,2015-06-01,SUV,Manual,Super 95
13985.0,Volvo,XC60,193703.0,2016-03-01,SUV,Automatic,Diesel
17490.0,Suzuki,Swift,10.0,2025-03-01,Hatchback,Manual,Regular/Benzine 91
33870.0,Mercedes-Benz,A 180,6100.0,2025-07-01,Sedan,Automatic,Regular/Benzine 91
119911.0,Porsche,992,21072.0,2020-06-01,Coupe,Automatic,Super Plus 98
53890.0,Mercedes-Benz,GLC 200,9711.0,2025-03-01,SUV,Automatic,Super E10 95
20200.0,Volvo,XC60,88000.0,2016-09-01,SUV,Automatic,Diesel
60990.0,Mercedes-Benz,CLE 220,9900.0,2025-07-01,Coupe,Automatic,Diesel
77470.0,Porsche,Macan,37900.0,2024-03-01,SUV,Automatic,Super 95
48485.0,BMW,X5,96669.0,2020-11-01,SUV,Automatic,Diesel
31890.0,BMW,320,39501.0,2021-02-01,Sedan,Automatic,Super E10 95
29999.0,Audi,Q3,180000.0,2020-06-01,SUV,Semi-automatic,Diesel
45350.0,Mercedes-Benz,GLA 200,9900.0,2025-10-01,SUV,Automatic,Super E10 95
44895.0,BMW,X5,88570.0,2019-08-01,SUV,Automatic,Diesel
42889.0,Mercedes-Benz,A 220,6385.0,2025-03-01,Sedan,Automatic,Diesel
69890.0,Porsche,Taycan,29369.0,2023-10-01,SUV,Automatic,Electricity
23640.0,Suzuki,Vitara,25.0,2025-04-01,SUV,Manual,Super 95
67880.0,Mercedes-Benz,GLC 300,18000.0,2025-10-01,SUV,Automatic,Diesel
49480.0,Suzuki,Across,17.0,2024-12-01,SUV,Automatic,Electricity
64900.0,BMW,X7,93500.0,2019-12-01,SUV,Automatic,Diesel
47650.0,BMW,X2,0.0,2025-11-01,SUV,Automatic,Diesel
52439.0,BMW,530,27073.0,2022-10-01,Sedan,Automatic,Diesel
36900.0,Alfa Romeo,Tonale,12527.0,2023-10-01,SUV,Automatic,Regular/Benzine 91
33890.0,Mercedes-Benz,A 180,9900.0,2025-06-01,Sedan,Automatic,Super E10 95
35900.0,Volvo,XC90,105000.0,2019-12-01,SUV,Automatic,Diesel
35390.0,Volvo,XC90,102256.0,2017-04-01,SUV,Automatic,Regular/Benzine 91
145480.0,Audi,RS e-tron GT,7375.0,2025-04-01,Sedan,Automatic,Electricity
16450.0,BMW,120,125000.0,2017-11-01,Sedan,Automatic,Regular/Benzine 91
141850.0,Porsche,Panamera,24200.0,2024-07-01,Sedan,Automatic,Regular/Benzine 91
56900.0,BMW,M4,82734.0,2017-04-01,Coupe,Automatic,Super 95
88900.0,Audi,Q8 e-tron,550.0,2025-04-01,SUV,Automatic,Electricity
39199.0,Audi,RS Q3,107334.0,2020-09-01,SUV,Automatic,Regular/Benzine 91
93007.0,Mercedes-Benz,GLC 300,15.0,2025-01-01,SUV,Automatic,Super 95
18900.0,BMW,116,82444.0,2019-10-01,Sedan,Automatic,Diesel
88900.0,Porsche,Macan,3000.0,2025-04-01,SUV,Automatic,Electricity
39950.0,Volvo,XC90,81897.0,2020-07-01,SUV,Automatic,Diesel
41750.0,Porsche,Macan,88500.0,2014-07-01,SUV,Automatic,Super Plus 98
24900.0,BMW,X3,146357.0,2018-04-01,SUV,Automatic,Diesel
70890.0,Audi,RS3,2000.0,2025-10-01,Sedan,Automatic,Super 95
68595.0,Audi,Q7,10.0,2025-09-01,SUV,Automatic,Diesel
47490.0,Mercedes-Benz,GLA 200,9900.0,2025-08-01,SUV,Automatic,Super E10 95
34450.0,Alfa Romeo,Tonale,1.0,2024-04-01,SUV,Automatic,Regular/Benzine 91
19160.0,Suzuki,Vitara,13441.0,2021-12-01,SUV,Automatic,Regular/Benzine 91
114850.0,Porsche,911,30000.0,2015-05-01,Coupe,Automatic,Regular/Benzine 91
60250.0,Mercedes-Benz,GLC 220,9900.0,2025-10-01,SUV,Automatic,Diesel
185545.0,BMW,760,5.0,2025-09-01,Sedan,Automatic,Super 95
35490.0,Mercedes-Benz,GLA 180,6000.0,2025-02-01,SUV,Automatic,Regular/Benzine 91
61085.0,Mercedes-Benz,CLA 250,15.0,2025-01-01,Sedan,Automatic,Electricity
65490.0,Audi,RS3,5500.0,2025-05-01,Sedan,Automatic,Super Plus 98
34900.0,Mercedes-Benz,A 200,8000.0,2025-05-01,Sedan,Automatic,Regular/Benzine 91
21990.0,BMW,318,91000.0,2019-08-01,Sedan,Automatic,Diesel
103000.0,Porsche,Cayenne,12342.0,2023-10-01,SUV,Automatic,Regular/Benzine 91
88960.0,Porsche,Macan,9999.0,2025-06-01,SUV,Automatic,Electricity
184990.0,Audi,RS Q8,9999.0,2025-06-01,SUV,Automatic,Super 95
42170.0,Porsche,Cayenne,117000.0,2016-02-01,SUV,Automatic,Regular/Benzine 91
46500.0,Mercedes-Benz,GLA 200,9900.0,2025-06-01,SUV,Automatic,Super E10 95
25500.0,Audi,e-tron,94000.0,2020-09-01,SUV,Automatic,Electricity
143330.0,Mercedes-Benz,AMG GT,16594.0,2024-10-01,Coupe,Automatic,Super 95
31000.0,Porsche,Macan,189000.0,2015-01-01,SUV,Automatic,Diesel
16900.0,BMW,X5,182000.0,2016-07-01,SUV,Automatic,Diesel
67950.0,Audi,Q5,9536.0,2025-06-01,SUV,Automatic,Super 95
59900.0,BMW,X7,145000.0,2021-03-01,SUV,Automatic,Diesel
97980.0,Mercedes-Benz,GLE 450,18000.0,2025-09-01,SUV,Automatic,Diesel
60854.0,Mercedes-Benz,CLA 250,10.0,2025-01-01,Sedan,Automatic,Electricity
19890.0,BMW,118,32348.0,2022-08-01,Sedan,Manual,Regular/Benzine 91
45890.0,BMW,i4,37700.0,2022-10-01,Coupe,Automatic,Electricity
95990.0,Mercedes-Benz,GLE 350,52.0,2025-09-01,Coupe,Automatic,Diesel
37600.0,Alfa Romeo,Tonale,12700.0,2023-01-01,SUV,Automatic,Super E10 95
38500.0,BMW,X3,89000.0,2021-08-01,SUV,Automatic,Super 95
165428.0,BMW,i7,5.0,2025-01-01,Sedan,Automatic,Electricity
14790.0,Honda,Civic,101242.0,2017-10-01,Sedan,Manual,Regular/Benzine 91
44000.0,Audi,RS3,44960.0,2020-02-01,Sedan,Automatic,Regular/Benzine 91
44000.0,Porsche,996,170000.0,2001-10-01,Coupe,Automatic,Super 95
26500.0,Volvo,XC90,148100.0,2018-05-01,SUV,Automatic,Diesel
19900.0,Rolls-Royce,Silver Spirit,77565.0,1978-05-01,Sedan,Automatic,Regular/Benzine 91
149900.0,Porsche,992,35500.0,2022-10-01,Coupe,Automatic,Super 95
56951.0,Mercedes-Benz,GLA 180,15.0,2025-01-01,SUV,Automatic,Super 95
58945.0,Mercedes-Benz,CLA 250,15500.0,2025-08-01,Sedan,Automatic,Electricity
42400.0,BMW,X3,43413.0,2022-10-01,SUV,Automatic,Diesel
16500.0,Suzuki,Ignis,22587.0,2020-07-01,Hatchback,Automatic,Regular/Benzine 91
16450.0,Alfa Romeo,Giulietta,121250.0,2019-04-01,Sedan,Automatic,Diesel
54996.0,Porsche,996,153000.0,2002-03-01,Coupe,Automatic,Regular/Benzine 91
19590.0,BMW,116,91579.0,2022-07-01,Hatchback,Automatic,Diesel
53890.0,Mercedes-Benz,CLE 180,9900.0,2025-04-01,Coupe,Automatic,Super E10 95
54180.0,Mercedes-Benz,EQA 250,10.0,2025-01-01,SUV,Automatic,Electricity
27989.0,Kia,Stinger,45990.0,2017-11-01,Coupe,Automatic,Regular/Benzine 91
63980.0,Mercedes-Benz,GLC 300,26990.0,2025-01-01,SUV,Automatic,Electricity
58979.0,Mercedes-Benz,CLA 250,10.0,2025-01-01,Coupe,Automatic,Electricity
9950.0,Volvo,S80,280734.0,2007-01-01,Sedan,Automatic,Super 95
47970.0,BMW,530,58284.0,2022-05-01,Sedan,Automatic,Diesel
98500.0,Mercedes-Benz,GLE 450,8000.0,2025-10-01,SUV,Automatic,Diesel
21900.0,Suzuki,Vitara,33370.0,2022-10-01,SUV,Manual,Regular/Benzine 91
45780.0,Mercedes-Benz,GLB 200,9999.0,2025-09-01,SUV,Automatic,Regular/Benzine 91
26860.0,BMW,320,90000.0,2020-09-01,Sedan,Automatic,Diesel
17990.0,Suzuki,Vitara,38295.0,2020-10-01,SUV,Manual,Regular/Benzine 91
190000.0,Mercedes-Benz,G 63 AMG,17227.0,2024-05-01,SUV,Automatic,Regular/Benzine 91
99990.0,Mercedes-Benz,GLE 450,9900.0,2025-08-01,SUV,Automatic,Diesel
46900.0,Audi,e-tron,63500.0,2020-08-01,SUV,Automatic,Electricity
74490.0,Audi,A6,6900.0,2025-07-01,Sedan,Automatic,Super 95
64950.0,Audi,Q5,9500.0,2025-03-01,SUV,Automatic,Diesel
43990.0,BMW,M850,144500.0,2018-10-01,Coupe,Automatic,Regular/Benzine 91
73949.0,Audi,Q6 e-tron,6937.0,2025-05-01,SUV,Automatic,Electricity
46980.0,Mercedes-Benz,C 200,16677.0,2025-04-01,Sedan,Automatic,Diesel
16970.0,Suzuki,Swift,7450.0,2025-07-01,Hatchback,Manual,Super 95
52880.0,Mercedes-Benz,C 200,14500.0,2025-04-01,Sedan,Automatic,Regular/Benzine 91
64290.0,BMW,X7,59900.0,2021-01-01,SUV,Automatic,Diesel
16900.0,Alfa Romeo,Stelvio,150483.0,2018-04-01,SUV,Automatic,Diesel
34890.0,BMW,330,47500.0,2021-03-01,Sedan,Automatic,Regular/Benzine 91
124999.0,Porsche,992,16800.0,2019-06-01,Coupe,Automatic,Regular/Benzine 91
24900.0,Suzuki,S-Cross,13439.0,2024-01-01,SUV,Automatic,Electricity
65490.0,Audi,Q7,23684.0,2025-01-01,SUV,Automatic,Diesel
12650.0,BMW,316,186373.0,2014-05-01,Sedan,Automatic,Super 95
34994.0,Alfa Romeo,Junior,59.0,2025-07-01,Sedan,Manual,Regular/Benzine 91
154950.0,Porsche,Cayenne,3990.0,2025-10-01,SUV,Automatic,Super 95
22890.0,BMW,118,59700.0,2021-02-01,Sedan,Automatic,Diesel
48950.0,Porsche,Macan,128154.0,2018-05-01,SUV,Automatic,Super 95
26000.0,BMW,X4,123000.0,2018-07-01,SUV,Automatic,Diesel
49370.0,BMW,M2,36830.0,2017-08-01,Coupe,Automatic,Regular/Benzine 91
35000.0,BMW,530,82000.0,2021-01-01,Sedan,Automatic,Super E10 95
250000.0,Audi,A3,6357.0,2025-03-01,Sedan,Manual,Super 95
18590.0,BMW,330,167500.0,2018-03-01,Sedan,Automatic,Diesel
48880.0,Mercedes-Benz,C 180,14500.0,2025-07-01,Sedan,Automatic,Regular/Benzine 91
78900.0,Porsche,Panamera,109549.0,2017-07-01,Sedan,Automatic,Super 95
104999.0,Porsche,Taycan,19666.0,2024-10-01,Sedan,Automatic,Electricity
40880.0,Mercedes-Benz,GLA 200,7932.0,2025-03-01,SUV,Automatic,Diesel
10945.0,BMW,X1,168821.0,2010-03-01,SUV,Automatic,Super 95
66980.0,Audi,Q7,27000.0,2025-01-01,SUV,Automatic,Diesel
239850.0,Porsche,991,60.0,2017-12-01,Coupe,Automatic,Super 95
23999.0,BMW,318,46000.0,2020-10-01,Sedan,Automatic,Regular/Benzine 91
89990.0,BMW,X6 M,17351.0,2021-12-01,SUV,Automatic,Regular/Benzine 91
159900.0,Audi,RS Q8,100.0,2025-08-01,SUV,Automatic,Regular/Benzine 91
10000.0,Porsche,Cayenne,225000.0,2005-04-01,SUV,Automatic,Liquid petroleum gas (LPG)
62990.0,Porsche,Cayenne,95496.0,2020-05-01,SUV,Automatic,Electricity
80915.0,Mercedes-Benz,E 300,15.0,2025-01-01,Sedan,Automatic,Super 95
16990.0,BMW,318,75000.0,2018-03-01,Sedan,Manual,Super E10 95
20900.0,BMW,X1,140000.0,2020-06-01,SUV,Manual,Diesel
17990.0,BMW,X1,160000.0,2021-06-01,SUV,Automatic,Diesel
44900.0,BMW,M3,147509.0,2014-07-01,Sedan,Automatic,Super 95
28990.0,Audi,e-tron,82701.0,2020-10-01,SUV,Automatic,Electricity
9000.0,Hyundai,iX35,146000.0,2014-09-01,SUV,Manual,Diesel
35900.0,Porsche,Cayenne,166840.0,2015-09-01,SUV,Automatic,Diesel
39290.0,Mercedes-Benz,GLA 180,3998.0,2025-03-01,SUV,Automatic,Super 95
60990.0,Mercedes-Benz,GLC 220,9900.0,2025-09-01,Coupe,Automatic,Diesel
1950.0,Suzuki,Splash,176712.0,2011-03-01,Hatchback,Manual,Super 95
35990.0,Mercedes-Benz,B 180,9900.0,2025-03-01,Sedan,Automatic,Super E10 95
44700.0,Mercedes-Benz,GLA 200,9900.0,2025-08-01,SUV,Automatic,Super E10 95
55400.0,BMW,M5,51000.0,2005-08-01,Sedan,Automatic,Regular/Benzine 91
68674.0,Mercedes-Benz,CLA 250,3000.0,2025-10-01,Coupe,Automatic,Electricity
64990.0,Porsche,Panamera,145770.0,2019-01-01,Sedan,Automatic,Regular/Benzine 91
12500.0,Volvo,S60,154043.0,2014-03-01,Sedan,Automatic,Diesel
43439.0,BMW,X4,80652.0,2022-08-01,SUV,Automatic,Diesel
65476.0,Audi,Q5,10.0,2025-10-01,SUV,Automatic,Diesel
33887.0,BMW,330,30535.0,2022-02-01,Sedan,Automatic,Regular/Benzine 91
57980.0,Mercedes-Benz,GLC 200,9900.0,2025-02-01,SUV,Automatic,Super E10 95
14990.0,BMW,320,126400.0,2017-07-01,Sedan,Manual,Regular/Benzine 91
26495.0,BMW,430,97845.0,2018-05-01,Coupe,Automatic,Super 95
